,시도,어종류,연도,월,총마릿수[마리],총중량[kg]
6828,전북,꽃게,2023,09,0.0,0.0
6829,전북,꽃게,2023,10,0.0,0.0
6830,전북,꽃게,2023,11,0.0,0.0
6831,전북,꽃게,2023,12,0.0,0.0
6832,전북,꽃게,2024,01,0.0,0.0
6833,전북,꽃게,2024,02,0.0,0.0
6834,전북,꽃게,2024,03,0.0,0.0
6835,전북,꽃게,2024,04,0.0,0.0
6836,전북,꽃게,2024,05,0.0,0.0
6837,전북,꽃게,2024,06,0.0,0.0
6838,전북,꽃게,2024,07,0.0,0.0
6839,전북,꽃게,2024,08,0.0,0.0
6840,전북,꽃게,2024,09,0.0,0.0
6841,전북,꽃게,2024,10,0.0,0.0
6842,전북,낙지류,2023,01,0.0,0.0
6843,전북,낙지류,2023,02,0.0,0.0
6844,전북,낙지류,2023,03,0.0,0.0
6845,전북,낙지류,2023,04,0.0,0.0
6846,전북,낙지류,2023,05,0.0,0.0
6847,전북,낙지류,2023,06,0.0,0.0
6848,전북,낙지류,2023,07,0.0,0.0
6849,전북,낙지류,2023,08,0.0,0.0
6850,전북,낙지류,2023,09,0.0,0.0
6851,전북,낙지류,2023,10,0.0,0.0
6852,전북,낙지류,2023,11,0.0,0.0
6853,전북,낙지류,2023,12,0.0,0.0
6854,전북,낙지류,2024,01,0.0,0.0
6855,전북,낙지류,2024,02,0.0,0.0
6856,전북,낙지류,2024,03,42.0,6.1
6857,전북,낙지류,2024,04,0.0,0.0
6858,전북,낙지류,2024,05,0.0,0.0
6859,전북,낙지류,2024,06,0.0,0.0
6860,전북,낙지류,2024,07,0.0,0.0
6861,전북,낙지류,2024,08,0.0,0.0
6862,전북,낙지류,2024,09,0.0,0.0
6863,전북,낙지류,2024,10,0.0,0.0
6864,전북,넙치류(광어),2023,01,398.0,0.0
6865,전북,넙치류(광어),2023,02,0.0,0.0
6866,전북,넙치류(광어),2023,03,127.0,88.7
6867,전북,넙치류(광어),2023,04,533.0,373.1
6868,전북,넙치류(광어),2023,05,2783.0,1950.4
6869,전북,넙치류(광어),2023,06,6351.0,6507.0
6870,전북,넙치류(광어),2023,07,10084.0,10192.6
6871,전북,넙치류(광어),2023,08,10499.0,10459.4
6872,전북,넙치류(광어),2023,09,2885.0,3008.2
6873,전북,넙치류(광어),2023,10,2914.0,2910.3
6874,전북,넙치류(광어),2023,11,2102.0,2317.8
6875,전북,넙치류(광어),2023,12,1096.0,1434.9
6876,전북,넙치류(광어),2024,01,0.0,0.0
6877,전북,넙치류(광어),2024,02,0.0,0.0
6878,전북,넙치류(광어),2024,03,362.0,362.2
6879,전북,넙치류(광어),2024,04,3274.0,3279.0
6880,전북,넙치류(광어),2024,05,2792.0,3066.0
6881,전북,넙치류(광어),2024,06,5477.0,6466.3
6882,전북,넙치류(광어),2024,07,203.0,118.6
6883,전북,넙치류(광어),2024,08,2399.0,2041.8
6884,전북,넙치류(광어),2024,09,2587.0,4917.6
6885,전북,넙치류(광어),2024,10,726.0,433.6
6908,전북,농어류,2023,01,0.0,0.0
6909,전북,농어류,2023,02,0.0,0.0
6910,전북,농어류,2023,03,0.0,0.0
6911,전북,농어류,2023,04,0.0,0.0
6912,전북,농어류,2023,05,2722.0,1361.0
6913,전북,농어류,2023,06,3548.0,3546.7
6914,전북,농어류,2023,07,2748.0,2461.9
6915,전북,농어류,2023,08,2545.0,2047.3
6916,전북,농어류,2023,09,239.0,242.2
6917,전북,농어류,2023,10,371.0,294.4
6918,전북,농어류,2023,11,791.0,1035.5
6919,전북,농어류,2023,12,0.0,0.0
6920,전북,농어류,2024,01,0.0,0.0
6921,전북,농어류,2024,02,0.0,0.0
6922,전북,농어류,2024,03,0.0,0.0
6923,전북,농어류,2024,04,208.0,208.2
6924,전북,농어류,2024,05,4505.0,6869.9
6925,전북,농어류,2024,06,3127.0,6467.5
6926,전북,농어류,2024,07,30.0,40.2
6927,전북,농어류,2024,08,87.0,72.8
6928,전북,농어류,2024,09,14.0,12.0
6929,전북,농어류,2024,10,368.0,255.8
6930,전북,능성어,2023,01,0.0,0.0
6931,전북,능성어,2023,02,0.0,0.0
6932,전북,능성어,2023,03,0.0,0.0
6933,전북,능성어,2023,04,0.0,0.0
6934,전북,능성어,2023,05,0.0,0.0
6935,전북,능성어,2023,06,0.0,0.0
6936,전북,능성어,2023,07,0.0,0.0
6937,전북,능성어,2023,08,0.0,0.0
6938,전북,능성어,2023,09,0.0,0.0
6939,전북,능성어,2023,10,0.0,0.0
6940,전북,능성어,2023,11,4.0,3.1
6941,전북,능성어,2023,12,0.0,0.0
6942,전북,능성어,2024,01,0.0,0.0
6943,전북,능성어,2024,02,0.0,0.0
6944,전북,능성어,2024,03,0.0,0.0
6945,전북,능성어,2024,04,0.0,0.0
6946,전북,능성어,2024,05,0.0,0.0
6947,전북,능성어,2024,06,0.0,0.0
6948,전북,능성어,2024,07,0.0,0.0
6949,전북,능성어,2024,08,0.0,0.0
6950,전북,능성어,2024,09,0.0,0.0
6951,전북,능성어,2024,10,0.0,0.0
6952,전북,대구,2023,01,0.0,0.0
6953,전북,대구,2023,02,0.0,0.0
6954,전북,대구,2023,03,0.0,0.0
6955,전북,대구,2023,04,0.0,0.0
6956,전북,대구,2023,05,0.0,0.0
6957,전북,대구,2023,06,0.0,0.0
6958,전북,대구,2023,07,0.0,0.0
6959,전북,대구,2023,08,0.0,0.0
6960,전북,대구,2023,09,0.0,0.0
6961,전북,대구,2023,10,0.0,0.0
6962,전북,대구,2023,11,0.0,0.0
6963,전북,대구,2023,12,0.0,0.0
6964,전북,대구,2024,01,0.0,0.0
6965,전북,대구,2024,02,2.0,4.1
6966,전북,대구,2024,03,0.0,0.0
6967,전북,대구,2024,04,0.0,0.0
6968,전북,대구,2024,05,0.0,0.0
6969,전북,대구,2024,06,0.0,0.0
6970,전북,대구,2024,07,0.0,0.0
6971,전북,대구,2024,08,0.0,0.0
6972,전북,대구,2024,09,0.0,0.0
6973,전북,대구,2024,10,0.0,0.0
6974,전북,돌돔(줄돔),2023,01,0.0,0.0
6975,전북,돌돔(줄돔),2023,02,0.0,0.0
6976,전북,돌돔(줄돔),2023,03,0.0,0.0
6977,전북,돌돔(줄돔),2023,04,0.0,0.0
6978,전북,돌돔(줄돔),2023,05,0.0,0.0
6979,전북,돌돔(줄돔),2023,06,0.0,0.0
6980,전북,돌돔(줄돔),2023,07,478.0,726.1
6981,전북,돌돔(줄돔),2023,08,0.0,0.0
6982,전북,돌돔(줄돔),2023,09,0.0,0.0
6983,전북,돌돔(줄돔),2023,10,0.0,0.0
6984,전북,돌돔(줄돔),2023,11,0.0,0.0
6985,전북,돌돔(줄돔),2023,12,0.0,0.0
6986,전북,돌돔(줄돔),2024,01,0.0,0.0
6987,전북,돌돔(줄돔),2024,02,0.0,0.0
6988,전북,돌돔(줄돔),2024,03,0.0,0.0
6989,전북,돌돔(줄돔),2024,04,0.0,0.0
6990,전북,돌돔(줄돔),2024,05,0.0,0.0
6991,전북,돌돔(줄돔),2024,06,166.0,137.4
6992,전북,돌돔(줄돔),2024,07,68.0,67.7
6993,전북,돌돔(줄돔),2024,08,163.0,226.5
6994,전북,돌돔(줄돔),2024,09,0.0,0.0
6995,전북,돌돔(줄돔),2024,10,0.0,0.0
6996,전북,문어류,2023,01,0.0,0.0
6997,전북,문어류,2023,02,0.0,0.0
6998,전북,문어류,2023,03,0.0,0.0
6999,전북,문어류,2023,04,0.0,0.0
7000,전북,문어류,2023,05,0.0,0.0
7001,전북,문어류,2023,06,0.0,0.0
7002,전북,문어류,2023,07,36.0,10.7
7003,전북,문어류,2023,08,7624.0,2349.7
7004,전북,문어류,2023,09,11697.0,6935.8
7005,전북,문어류,2023,10,16981.0,20280.3
7006,전북,문어류,2023,11,4798.0,4709.0
7007,전북,문어류,2023,12,197.0,118.0
7008,전북,문어류,2024,01,0.0,0.0
7009,전북,문어류,2024,02,0.0,0.0
7010,전북,문어류,2024,03,0.0,0.0
7011,전북,문어류,2024,04,0.0,0.0
7012,전북,문어류,2024,05,0.0,0.0
7013,전북,문어류,2024,06,0.0,0.0
7014,전북,문어류,2024,07,162869.0,53895.7
7015,전북,문어류,2024,08,156100.0,61319.2
7016,전북,문어류,2024,09,119375.0,85198.2
7017,전북,문어류,2024,10,162461.0,131205.1
7018,전북,민어,2023,01,0.0,0.0
7019,전북,민어,2023,02,0.0,0.0
7020,전북,민어,2023,03,0.0,0.0
7021,전북,민어,2023,04,0.0,0.0
7022,전북,민어,2023,05,0.0,0.0
7023,전북,민어,2023,06,1747.0,1783.6
7024,전북,민어,2023,07,2314.0,2312.3
7025,전북,민어,2023,08,5650.0,6683.5
7026,전북,민어,2023,09,685.0,950.4
7027,전북,민어,2023,10,3331.0,5913.0
7028,전북,민어,2023,11,0.0,0.0
7029,전북,민어,2023,12,0.0,0.0
7030,전북,민어,2024,01,0.0,0.0
7031,전북,민어,2024,02,0.0,0.0
7032,전북,민어,2024,03,0.0,0.0
7033,전북,민어,2024,04,0.0,0.0
7034,전북,민어,2024,05,0.0,0.0
7035,전북,민어,2024,06,1009.0,3202.6
7036,전북,민어,2024,07,289.0,936.6
7037,전북,민어,2024,08,139.0,121.2
7038,전북,민어,2024,09,132.0,263.3
7039,전북,민어,2024,10,818.0,2248.0
7238,전북,조피볼락(우럭),2023,01,995.0,2494.7
7239,전북,조피볼락(우럭),2023,02,783.0,802.8
7240,전북,조피볼락(우럭),2023,03,9686.0,2905.9
7241,전북,조피볼락(우럭),2023,04,31958.0,9588.3
7242,전북,조피볼락(우럭),2023,05,43523.0,13060.5
7243,전북,조피볼락(우럭),2023,06,40356.0,15651.7
7244,전북,조피볼락(우럭),2023,07,11556.0,3769.8
7245,전북,조피볼락(우럭),2023,08,17174.0,6264.8
7246,전북,조피볼락(우럭),2023,09,12556.0,3783.2
7247,전북,조피볼락(우럭),2023,10,29689.0,8869.3
7248,전북,조피볼락(우럭),2023,11,36144.0,14686.4
7249,전북,조피볼락(우럭),2023,12,34607.0,21140.9
7250,전북,조피볼락(우럭),2024,01,17393.0,14250.7
7251,전북,조피볼락(우럭),2024,02,7228.0,5559.1
7252,전북,조피볼락(우럭),2024,03,7267.0,3799.5
7253,전북,조피볼락(우럭),2024,04,31114.0,18372.8
7254,전북,조피볼락(우럭),2024,05,33713.0,19842.8
7255,전북,조피볼락(우럭),2024,06,20854.0,10282.9
7256,전북,조피볼락(우럭),2024,07,2285.0,907.5
7257,전북,조피볼락(우럭),2024,08,2851.0,1068.4
7258,전북,조피볼락(우럭),2024,09,2019.0,751.4
7259,전북,조피볼락(우럭),2024,10,7372.0,2500.7
7260,전북,주꾸미,2023,01,0.0,0.0
7261,전북,주꾸미,2023,02,0.0,0.0
7262,전북,주꾸미,2023,03,0.0,0.0
7263,전북,주꾸미,2023,04,1092.0,163.8
7264,전북,주꾸미,2023,05,0.0,0.0
7265,전북,주꾸미,2023,06,0.0,0.0
7266,전북,주꾸미,2023,07,0.0,0.0
7267,전북,주꾸미,2023,08,15677.0,940.6
7268,전북,주꾸미,2023,09,5200782.0,168851.1
7269,전북,주꾸미,2023,10,1589756.0,60664.3
7270,전북,주꾸미,2023,11,198636.0,9181.3
7271,전북,주꾸미,2023,12,38075.0,3046.0
7272,전북,주꾸미,2024,01,0.0,0.0
7273,전북,주꾸미,2024,02,207.0,22.8
7274,전북,주꾸미,2024,03,10310.0,1146.1
7275,전북,주꾸미,2024,04,82904.0,6411.6
7276,전북,주꾸미,2024,05,0.0,0.0
7277,전북,주꾸미,2024,06,0.0,0.0
7278,전북,주꾸미,2024,07,0.0,0.0
7279,전북,주꾸미,2024,08,0.0,0.0
7280,전북,주꾸미,2024,09,1343711.0,50335.3
7281,전북,주꾸미,2024,10,244693.0,11479.9
7282,전북,참돔,2023,01,0.0,0.0
7283,전북,참돔,2023,02,0.0,0.0
7284,전북,참돔,2023,03,0.0,0.0
7285,전북,참돔,2023,04,118.0,35.4
7286,전북,참돔,2023,05,1765.0,530.3
7287,전북,참돔,2023,06,793.0,636.0
7288,전북,참돔,2023,07,2535.0,2029.4
7289,전북,참돔,2023,08,3083.0,2638.2
7290,전북,참돔,2023,09,3610.0,6483.8
7291,전북,참돔,2023,10,1826.0,1826.2
7292,전북,참돔,2023,11,733.0,848.5
7293,전북,참돔,2023,12,0.0,0.0
7294,전북,참돔,2024,01,0.0,0.0
7295,전북,참돔,2024,02,0.0,0.0
7296,전북,참돔,2024,03,0.0,0.0
7297,전북,참돔,2024,04,4416.0,3344.3
7298,전북,참돔,2024,05,7329.0,7178.6
7299,전북,참돔,2024,06,3627.0,3710.8
7300,전북,참돔,2024,07,740.0,623.0
7301,전북,참돔,2024,08,4022.0,3160.7
7302,전북,참돔,2024,09,610.0,408.5
7303,전북,참돔,2024,10,85.0,54.1
7304,제주,가자미류,2023,01,0.0,0.0
7305,제주,가자미류,2023,02,0.0,0.0
7306,제주,가자미류,2023,03,0.0,0.0
7307,제주,가자미류,2023,04,0.0,0.0
7308,제주,가자미류,2023,05,0.0,0.0
7309,제주,가자미류,2023,06,0.0,0.0
7310,제주,가자미류,2023,07,0.0,0.0
7311,제주,가자미류,2023,08,0.0,0.0
7312,제주,가자미류,2023,09,0.0,0.0
7313,제주,가자미류,2023,10,0.0,0.0
7314,제주,가자미류,2023,11,0.0,0.0
7315,제주,가자미류,2023,12,0.0,0.0
7316,제주,가자미류,2024,01,0.0,0.0
7317,제주,가자미류,2024,02,0.0,0.0
7318,제주,가자미류,2024,03,0.0,0.0
7319,제주,가자미류,2024,04,0.0,0.0
7320,제주,가자미류,2024,05,3.0,1.0
7321,제주,가자미류,2024,06,766.0,159.6
7322,제주,가자미류,2024,07,0.0,0.0
7323,제주,가자미류,2024,08,0.0,0.0
7324,제주,가자미류,2024,09,0.0,0.0
7325,제주,가자미류,2024,10,10.0,2.6
7348,제주,감성돔,2023,01,973.0,973.3
7349,제주,감성돔,2023,02,673.0,873.4
7350,제주,감성돔,2023,03,2105.0,2523.0
7351,제주,감성돔,2023,04,1928.0,2091.9
7352,제주,감성돔,2023,05,2757.0,3014.7
7353,제주,감성돔,2023,06,18.0,7.5
7354,제주,감성돔,2023,07,5.0,4.8
7355,제주,감성돔,2023,08,0.0,0.0
7356,제주,감성돔,2023,09,9.0,14.0
7357,제주,감성돔,2023,10,13.0,22.2
7358,제주,감성돔,2023,11,1224.0,2042.5
7359,제주,감성돔,2023,12,4685.0,5533.5
7360,제주,감성돔,2024,01,2167.0,2427.4
7361,제주,감성돔,2024,02,1352.0,1842.1
7362,제주,감성돔,2024,03,1522.0,1890.0
7363,제주,감성돔,2024,04,19.0,12.8
7364,제주,감성돔,2024,05,0.0,0.0
7365,제주,감성돔,2024,06,7.0,10.1
7366,제주,감성돔,2024,07,0.0,0.0
7367,제주,감성돔,2024,08,3.0,1.3
7368,제주,감성돔,2024,09,3.0,4.9
7369,제주,감성돔,2024,10,16.0,24.5
7370,제주,갑오징어류,2023,01,22001.0,10067.6
7371,제주,갑오징어류,2023,02,30317.0,10311.2
7372,제주,갑오징어류,2023,03,32393.0,12853.8
7373,제주,갑오징어류,2023,04,3401.0,1488.1
7374,제주,갑오징어류,2023,05,147.0,36.7
7375,제주,갑오징어류,2023,06,0.0,0.0
7376,제주,갑오징어류,2023,07,0.0,0.0
7377,제주,갑오징어류,2023,08,0.0,0.0
7378,제주,갑오징어류,2023,09,0.0,0.0
7379,제주,갑오징어류,2023,10,0.0,0.0
7380,제주,갑오징어류,2023,11,0.0,0.0
7381,제주,갑오징어류,2023,12,14451.0,3585.2
7382,제주,갑오징어류,2024,01,38813.0,13845.7
7383,제주,갑오징어류,2024,02,38416.0,18394.6
7384,제주,갑오징어류,2024,03,70784.0,22354.3
7385,제주,갑오징어류,2024,04,23650.0,9364.6
7386,제주,갑오징어류,2024,05,1826.0,1031.5
7387,제주,갑오징어류,2024,06,3.0,2.0
7388,제주,갑오징어류,2024,07,690.0,190.5
7389,제주,갑오징어류,2024,08,0.0,0.0
7390,제주,갑오징어류,2024,09,0.0,0.0
7391,제주,갑오징어류,2024,10,0.0,0.0
7414,제주,기타,2023,01,0.0,0.0
7415,제주,기타,2023,02,0.0,0.0
7416,제주,기타,2023,03,0.0,0.0
7417,제주,기타,2023,04,0.0,0.0
7418,제주,기타,2023,05,0.0,0.0
7419,제주,기타,2023,06,2437.0,370.8
7420,제주,기타,2023,07,5.0,14.4
7421,제주,기타,2023,08,0.0,0.0
7422,제주,기타,2023,09,0.0,0.0
7423,제주,기타,2023,10,0.0,0.0
7424,제주,기타,2023,11,0.0,0.0
7425,제주,기타,2023,12,0.0,0.0
7426,제주,기타,2024,01,0.0,0.0
7427,제주,기타,2024,02,0.0,0.0
7428,제주,기타,2024,03,0.0,0.0
7429,제주,기타,2024,04,0.0,0.0
7430,제주,기타,2024,05,0.0,0.0
7431,제주,기타,2024,06,0.0,0.0
7432,제주,기타,2024,07,0.0,0.0
7433,제주,기타,2024,08,0.0,0.0
7434,제주,기타,2024,09,0.0,0.0
7435,제주,기타,2024,10,0.0,0.0
7458,제주,기타돔류,2023,01,2961.0,2285.5
7459,제주,기타돔류,2023,02,2995.0,2184.5
7460,제주,기타돔류,2023,03,4224.0,1901.9
7461,제주,기타돔류,2023,04,4858.0,2080.7
7462,제주,기타돔류,2023,05,3526.0,1509.9
7463,제주,기타돔류,2023,06,5230.0,2626.5
7464,제주,기타돔류,2023,07,7998.0,4495.7
7465,제주,기타돔류,2023,08,3195.0,1507.3
7466,제주,기타돔류,2023,09,4462.0,2710.1
7467,제주,기타돔류,2023,10,5102.0,3087.4
7468,제주,기타돔류,2023,11,5674.0,3053.0
7469,제주,기타돔류,2023,12,3544.0,1782.8
7470,제주,기타돔류,2024,01,2279.0,1654.5
7471,제주,기타돔류,2024,02,5236.0,2730.4
7472,제주,기타돔류,2024,03,3559.0,1759.6
7473,제주,기타돔류,2024,04,4809.0,2796.9
7474,제주,기타돔류,2024,05,4583.0,2544.0
7475,제주,기타돔류,2024,06,5823.0,2648.5
7476,제주,기타돔류,2024,07,4677.0,2724.7
7477,제주,기타돔류,2024,08,3734.0,1916.7
7478,제주,기타돔류,2024,09,2838.0,1433.9
7479,제주,기타돔류,2024,10,3684.0,2010.9
7480,제주,기타볼락류,2023,01,852.0,43.1
7481,제주,기타볼락류,2023,02,1589.0,104.8
7482,제주,기타볼락류,2023,03,8920.0,1133.9
7483,제주,기타볼락류,2023,04,8750.0,1124.9
7484,제주,기타볼락류,2023,05,7835.0,1113.8
7485,제주,기타볼락류,2023,06,3844.0,1132.0
7486,제주,기타볼락류,2023,07,4130.0,1224.8
7487,제주,기타볼락류,2023,08,6500.0,1438.0
7488,제주,기타볼락류,2023,09,3753.0,856.6
7489,제주,기타볼락류,2023,10,2454.0,865.2
7490,제주,기타볼락류,2023,11,1801.0,456.4
7491,제주,기타볼락류,2023,12,1229.0,293.7
7492,제주,기타볼락류,2024,01,1972.0,438.1
7493,제주,기타볼락류,2024,02,2044.0,623.5
7494,제주,기타볼락류,2024,03,20555.0,3403.9
7495,제주,기타볼락류,2024,04,9446.0,1881.9
7496,제주,기타볼락류,2024,05,5129.0,811.1
7497,제주,기타볼락류,2024,06,4893.0,1112.7
7498,제주,기타볼락류,2024,07,7632.0,1557.8
7499,제주,기타볼락류,2024,08,8581.0,1685.5
7500,제주,기타볼락류,2024,09,5917.0,1215.7
7501,제주,기타볼락류,2024,10,5760.0,1666.3
7502,제주,기타어류,2023,01,3993.0,106.2
7503,제주,기타어류,2023,02,6254.0,127.4
7504,제주,기타어류,2023,03,5637.0,567.0
7505,제주,기타어류,2023,04,6431.0,686.4
7506,제주,기타어류,2023,05,6053.0,623.8
7507,제주,기타어류,2023,06,11861.0,5040.2
7508,제주,기타어류,2023,07,6717.0,807.2
7509,제주,기타어류,2023,08,11109.0,1177.5
7510,제주,기타어류,2023,09,9992.0,1200.2
7511,제주,기타어류,2023,10,10321.0,1305.7
7512,제주,기타어류,2023,11,6796.0,1019.7
7513,제주,기타어류,2023,12,4157.0,430.2
7514,제주,기타어류,2024,01,5491.0,567.1
7515,제주,기타어류,2024,02,9903.0,1156.6
7516,제주,기타어류,2024,03,6621.0,713.1
7517,제주,기타어류,2024,04,11598.0,1176.7
7518,제주,기타어류,2024,05,10544.0,1099.4
7519,제주,기타어류,2024,06,11311.0,1032.2
7520,제주,기타어류,2024,07,11406.0,1159.9
7521,제주,기타어류,2024,08,15118.0,1489.0
7522,제주,기타어류,2024,09,9739.0,976.5
7523,제주,기타어류,2024,10,8537.0,949.3
7524,제주,넙치류(광어),2023,01,0.0,0.0
7525,제주,넙치류(광어),2023,02,5.0,0.0
7526,제주,넙치류(광어),2023,03,0.0,0.0
7527,제주,넙치류(광어),2023,04,15.0,51.4
7528,제주,넙치류(광어),2023,05,7.0,2.9
7529,제주,넙치류(광어),2023,06,42.0,72.4
7530,제주,넙치류(광어),2023,07,15.0,34.6
7531,제주,넙치류(광어),2023,08,27.0,40.4
7532,제주,넙치류(광어),2023,09,37.0,69.9
7533,제주,넙치류(광어),2023,10,72.0,121.3
7534,제주,넙치류(광어),2023,11,5.0,31.7
7535,제주,넙치류(광어),2023,12,9.0,17.1
7536,제주,넙치류(광어),2024,01,17.0,50.7
7537,제주,넙치류(광어),2024,02,49.0,175.7
7538,제주,넙치류(광어),2024,03,149.0,369.8
7539,제주,넙치류(광어),2024,04,60.0,133.7
7540,제주,넙치류(광어),2024,05,79.0,62.9
7541,제주,넙치류(광어),2024,06,34.0,72.7
7542,제주,넙치류(광어),2024,07,17.0,14.0
7543,제주,넙치류(광어),2024,08,13.0,12.1
7544,제주,넙치류(광어),2024,09,10.0,14.7
7545,제주,넙치류(광어),2024,10,23.0,22.7
7568,제주,농어류,2023,01,0.0,0.0
7569,제주,농어류,2023,02,0.0,0.0
7570,제주,농어류,2023,03,0.0,0.0
7571,제주,농어류,2023,04,0.0,0.0
7572,제주,농어류,2023,05,0.0,0.0
7573,제주,농어류,2023,06,66.0,89.4
7574,제주,농어류,2023,07,49.0,95.0
7575,제주,농어류,2023,08,9.0,28.8
7576,제주,농어류,2023,09,56.0,55.9
7577,제주,농어류,2023,10,18.0,40.0
7578,제주,농어류,2023,11,59.0,54.2
7579,제주,농어류,2023,12,85.0,114.9
7580,제주,농어류,2024,01,47.0,93.8
7581,제주,농어류,2024,02,58.0,112.3
7582,제주,농어류,2024,03,197.0,232.2
7583,제주,농어류,2024,04,304.0,298.4
7584,제주,농어류,2024,05,47.0,41.5
7585,제주,농어류,2024,06,85.0,85.4
7586,제주,농어류,2024,07,0.0,0.0
7587,제주,농어류,2024,08,131.0,154.2
7588,제주,농어류,2024,09,65.0,137.0
7589,제주,농어류,2024,10,71.0,61.8
7590,제주,능성어,2023,01,0.0,0.0
7591,제주,능성어,2023,02,0.0,0.0
7592,제주,능성어,2023,03,0.0,0.0
7593,제주,능성어,2023,04,0.0,0.0
7594,제주,능성어,2023,05,0.0,0.0
7595,제주,능성어,2023,06,0.0,0.0
7596,제주,능성어,2023,07,0.0,0.0
7597,제주,능성어,2023,08,0.0,0.0
7598,제주,능성어,2023,09,0.0,0.0
7599,제주,능성어,2023,10,0.0,0.0
7600,제주,능성어,2023,11,0.0,0.0
7601,제주,능성어,2023,12,0.0,0.0
7602,제주,능성어,2024,01,0.0,0.0
7603,제주,능성어,2024,02,0.0,0.0
7604,제주,능성어,2024,03,0.0,0.0
7605,제주,능성어,2024,04,7.0,3.3
7606,제주,능성어,2024,05,3.0,1.6
7607,제주,능성어,2024,06,3.0,1.6
7608,제주,능성어,2024,07,0.0,0.0
7609,제주,능성어,2024,08,0.0,0.0
7610,제주,능성어,2024,09,0.0,0.0
7611,제주,능성어,2024,10,0.0,0.0
7612,제주,돌돔(줄돔),2023,01,6.0,11.4
7613,제주,돌돔(줄돔),2023,02,103.0,127.8
7614,제주,돌돔(줄돔),2023,03,134.0,116.4
7615,제주,돌돔(줄돔),2023,04,114.0,93.5
7616,제주,돌돔(줄돔),2023,05,78.0,67.1
7617,제주,돌돔(줄돔),2023,06,3134.0,8199.0
7618,제주,돌돔(줄돔),2023,07,1427.0,1330.3
7619,제주,돌돔(줄돔),2023,08,678.0,689.3
7620,제주,돌돔(줄돔),2023,09,909.0,508.9
7621,제주,돌돔(줄돔),2023,10,6651.0,4404.1
7622,제주,돌돔(줄돔),2023,11,5024.0,3193.7
7623,제주,돌돔(줄돔),2023,12,2770.0,1962.8
7624,제주,돌돔(줄돔),2024,01,9846.0,12573.5
7625,제주,돌돔(줄돔),2024,02,3777.0,4036.8
7626,제주,돌돔(줄돔),2024,03,2220.0,1264.2
7627,제주,돌돔(줄돔),2024,04,5012.0,3776.2
7628,제주,돌돔(줄돔),2024,05,1952.0,1892.0
7629,제주,돌돔(줄돔),2024,06,3216.0,2651.2
7630,제주,돌돔(줄돔),2024,07,1810.0,1178.5
7631,제주,돌돔(줄돔),2024,08,1792.0,968.0
7632,제주,돌돔(줄돔),2024,09,1590.0,947.6
7633,제주,돌돔(줄돔),2024,10,2199.0,1516.1
7656,제주,문어류,2023,01,0.0,0.0
7657,제주,문어류,2023,02,44.0,32.7
7658,제주,문어류,2023,03,0.0,0.0
7659,제주,문어류,2023,04,0.0,0.0
7660,제주,문어류,2023,05,0.0,0.0
7661,제주,문어류,2023,06,0.0,0.0
7662,제주,문어류,2023,07,0.0,0.0
7663,제주,문어류,2023,08,0.0,0.0
7664,제주,문어류,2023,09,0.0,0.0
7665,제주,문어류,2023,10,0.0,0.0
7666,제주,문어류,2023,11,0.0,0.0
7667,제주,문어류,2023,12,0.0,0.0
7668,제주,문어류,2024,01,0.0,0.0
7669,제주,문어류,2024,02,0.0,0.0
7670,제주,문어류,2024,03,3.0,3.2
7671,제주,문어류,2024,04,3.0,3.3
7672,제주,문어류,2024,05,0.0,0.0
7673,제주,문어류,2024,06,0.0,0.0
7674,제주,문어류,2024,07,0.0,0.0
7675,제주,문어류,2024,08,0.0,0.0
7676,제주,문어류,2024,09,0.0,0.0
7677,제주,문어류,2024,10,0.0,0.0
7722,제주,복어류,2023,01,0.0,0.0
7723,제주,복어류,2023,02,36.0,4.4
7724,제주,복어류,2023,03,0.0,0.0
7725,제주,복어류,2023,04,0.0,0.0
7726,제주,복어류,2023,05,0.0,0.0
7727,제주,복어류,2023,06,0.0,0.0
7728,제주,복어류,2023,07,0.0,0.0
7729,제주,복어류,2023,08,4.0,1.3
7730,제주,복어류,2023,09,0.0,0.0
7731,제주,복어류,2023,10,90.0,19.3
7732,제주,복어류,2023,11,0.0,0.0
7733,제주,복어류,2023,12,9.0,9.0
7734,제주,복어류,2024,01,0.0,0.0
7735,제주,복어류,2024,02,70.0,14.3
7736,제주,복어류,2024,03,0.0,0.0
7737,제주,복어류,2024,04,76.0,20.4
7738,제주,복어류,2024,05,63.0,23.9
7739,제주,복어류,2024,06,20.0,5.0
7740,제주,복어류,2024,07,118.0,30.2
7741,제주,복어류,2024,08,33.0,6.5
7742,제주,복어류,2024,09,511.0,133.7
7743,제주,복어류,2024,10,42.0,8.8
7964,제주,조피볼락(우럭),2023,01,0.0,0.0
7965,제주,조피볼락(우럭),2023,02,5.0,2.7
7966,제주,조피볼락(우럭),2023,03,525.0,78.7
7967,제주,조피볼락(우럭),2023,04,439.0,69.5
7968,제주,조피볼락(우럭),2023,05,1932.0,242.5
7969,제주,조피볼락(우럭),2023,06,5098.0,1085.3
7970,제주,조피볼락(우럭),2023,07,716.0,104.9
7971,제주,조피볼락(우럭),2023,08,718.0,129.1
7972,제주,조피볼락(우럭),2023,09,201.0,44.4
7973,제주,조피볼락(우럭),2023,10,1438.0,283.1
7974,제주,조피볼락(우럭),2023,11,1077.0,378.2
7975,제주,조피볼락(우럭),2023,12,611.0,119.5
